,comment_sentence,label
19096,ん？？？？？,0.0
19276,むろん「何故GDPはこの30年日本だけが伸びないのか」みたいな話すら出来ない。,0.0
19614,その上で発言しろよ(＃｀皿´),0.0
20057,キチンと日本語使えないお前のようなのがネトウヨ脳になってるだけ。,0.0
20058,ガマンしとけよ差別主義者さん,0.0
20086,屁理屈言うなネトウヨ。,0.0
20087,そういう所がダメなんだぞネトウヨ。,0.0
20089,ネトウヨ。,0.0
20102,笑いすぎてお腹が痛い,0.0
20899,議員なら真実の情報を広めたらどないや。,0.0
20902,違和感ある発言。,0.0
20914,議員が「バイオテロ」を公に発言。,0.0
20915,言葉の重さを知らないね。,0.0
20939,これがオウムのサリン事件と同一に見えるのならば医者に行くべきだ,0.0
20940,このツイートは絶望感に間違い。,0.0
20951,恐怖心煽り社会を混乱させてる。,0.0
20952,デマ相当する。,0.0
21584,最も信用できないのが岩田である。,0.0
21585,まだ牢獄にいないのが不思議なくらいだ。,0.0
21586,この人、注目されたいかまってちゃんなのに、文化的教養が低すぎて哀れ。,0.0
21587,この人以前も似たようなこといっていて、尚且つ指摘されていてそれでまた繰り返しているのだからただただ不誠実としかいえない。,0.0
22090,見たくねえならTwitterやめろよ！,0.0
22091,頭のネジ飛んだのか？,0.0
22421,他人の表現の自由への侵略や,0.0
22820,お里が知れますね。,0.0
22823,コイツの方が、チンカスだろ。,0.0
23588,政治ではどんな主張も構わないと思うが、正しくない事実に基づいてはいけない。,0.0
23669,投資会のシバターみたいで嫌いです。,0.0
23670,個人的にくそなんちゃんらとかって言う言い回しが大嫌いです。,0.0
23730,言うだけだったら誰でも出来んだぜ行動に移しな,0.0
23923,貴方個人の感想、ワガママでディストピア作られちゃかなわんよ。,0.0
23924,オタク嫌いって偏見とかもう見飽きたわ。,0.0
23926,ん？,0.0
23927,よく考えてよ。,0.0
23966,決め付けもここまで来ると清々しいもんだな。,0.0
23967,合ってないんだからさ。,0.0
23968,普段、根拠やデータを気にしてないからこう受け止めちゃうんでしょうね,0.0
23970,有効な反論が出来ないから性犯罪予備軍などとレッテル貼って話をずらそうとしてるんですね,0.0
23986,古のオタク。,0.0
23987,データを出して反論出来るのかな？,0.0
23988,どのへんが？,0.0
23991,「ようなもの」よって事実ではない単なる感想であるQ.E.D,0.0
25701,そんな中で、方法論が優れているから自民党が優れてるとか、何の冗談だよ。,0.0
25704,何を言っているのか。,0.0
25731,多様性以前に、極めて不誠実です。,0.0
25755,まぁ、貴方は次もないと思いますが。,0.0
25764,そんな中で、方法論が優れているから自民党が優れてるとか、何の冗談だよ。,0.0
25767,何を言ってるのか分からない。,0.0
25768,こんな人間が出政治家を志してる恐怖よ。,0.0
26341,メディアが現実に与える影響を一緒くたにするなバカ,0.0
26359,だから？,0.0
26360,論点がおかしいですよ。,0.0
26712,他人と比べても何にもならないやっぱジジイのクセにガキなんだなw,0.0
33510,立憲共産れ党支持者はこんな下ネタ嫌悪感しかない,0.0
33623,ばかばっかり,0.0
33865,2行目ですでに意味がわからない。,0.0
33877,矛盾が多すぎで拾いきれないですね！！,0.0
33878,気づいてないのはどっちw,0.0
33879,こんなことを真顔で言われた日には、笑い堪えるのに必死になってしまうわ。,0.0
33889,はぁやだやだ,0.0
33891,投票以外での政治参加を認めない類のお猿さん,0.0
33899,ミソジニー丸出しツイートをする未婚男性が女性に好かれるとでも思っているのかな？,0.0
33900,生理のどこが贅沢な悩みなんだ。,0.0
33901,論理的に破綻！,0.0
33903,なぜ彼が女性にモテなくて辛い人生を送っているのかというと、女性が悪いのではなく彼が彼だからに他ならない,0.0
33905,一回まずは現場にいってみようね,0.0
33925,一人でも反対したらアウトだと思ってんですかバカなんですかバカなんですね…。,0.0
33926,右翼は国粋主義であって、尊皇ではあるけど、天皇主義では無い勉強して下さい,0.0
33930,核保有国に侵略戦争を仕掛けると思っている時点で論外ですね。,0.0
33944,(´・ω・`)?,0.0
33948,あなたはそもそも胡散臭いのなんとかした方がいいっすよ、と思ってます。,0.0
33950,海外に永住して、そこで永眠して下さい。,0.0
33952,不審すぎるし薬やってんのかって思うよね。,0.0
33957,共感してくれる人としか話したく無いと言う事なんだろうけど、何かを発信したい人なの？,0.0
33959,私にはサッパリわかりません。,0.0
33961,発言が無責任過ぎます。,0.0
33968,こうした責任感の欠片も存在しない戯れ言吐く輩が相手に責任感を求めるなど笑止千万。,0.0
33969,駄文を長々と列ねても結局「ボクちゃんはアニメや漫画が嫌いなんでちゅ～」の一言で済むのだから中身など全く無し。,0.0
33970,お　ま　え　が　い　う　な,0.0
33971,バカじゃねぇの。,0.0
33975,何か問題があるんですか？,0.0
33989,そして皆んなの共感を得て更なる批判ルームを作っているわけですね。,0.0
33995,大きな勘違い。,0.0
34002,その脳みそが既に洗脳されている（笑）,0.0
34003,たかがテレビ見るのにこんなに脳みそこじらせてかあいそう、かあいそう。,0.0
34008,うーん一見いいこと言ってるようで政治への要望がコロナ脳。,0.0
34009,そんなことは中２でも言える。,0.0
34012,年の瀬に、誰しもが思ってる事をツイートする？,0.0
34021,お前が、賢さと無縁で学歴コンプだというのは、よくわかった。,0.0
34022,反ワク、自分が嫌なら打たなきゃいいだけなのに相手の高学歴を持ち出して腐すのが意味不明。,0.0
34031,「歴史修正主義者は嫌い」って書いてあるから自分の事嫌いなんだね,0.0
34032,ねえ、もう少し勉強してから、考えてからツイートしない？,0.0
34033,あるものをあるってそれはあなたの勝手な思い込みですよね？,0.0
34034,こんなバ看護師が居るから、いつまで経っても看護師の地位が上がらねえんだよ(=_=),0.0
34037,ナザレンコさんのこの論法は超危ない。,0.0
34038,早く垢消せ,0.0
34067,そもそも右翼、左翼だけで区別する物の言い方が好きではないですね。,0.0
34071,だから何？,0.0
34074,改憲誘導ですか？,0.0
34076,田母神氏の、この ↓ ツイートの意味がわからない。,0.0
34077,また、”学校で憲法に沿って反日教育が行われている。”とするが、何を指して反日教育と言っているのかも不明だ。,0.0
34078,こういうこと言う人、戦後の経済を支えてきた人の気持ちなんて理解しようともしてないんだろうな。,0.0
34079,日本を悪い国だと思ってる人の筆頭はあなたでしょう。,0.0
34080,いつもいつも日本のやることに対して悪口、文句ばかりを言っている。,0.0
34084,人並み以上に納税してるのか？,0.0
34085,だからその五輪貴族の実名を挙げてください。,0.0
34093,ある界隈の人たちって、「本当に」だの「真の」だのが大好きなのですね…,0.0
34094,？,0.0
34095,何を仰りたいのか、よくわかりません。,0.0
34097,極論,0.0
34098,一寸、論を飛躍させ過ぎて極論に持ってってる印象が。,0.0
34124,ほんとやかましい。,0.0
34138,あんたのフォローで中国の悪口を言ってるヤツがいる！,0.0
34145,言いたいことはわかるけど、そこは自明で済ませずにデータを出すべきでは。,0.0
34147,誰のことを言ってるのだろう？,0.0
34148,ムカつくな。,0.0
34149,東大京大に入った人は普通に本読んでるし、そもそもこの人のIDが頭悪すぎる。,0.0
34156,なんで海乱鬼って年中イキり散らしているわりには、物の考え方がこんなに弱々しいのだろうな。,0.0
34161,単に負け犬の遠吠えやん。,0.0
34171,こういうアホな事を まことしやかによく言えるもんだね(呆れ)アンタのツイート読んでたら、せっかく(時々)良いことを言っていても、いつも こういうもので引いて(退いて)しまいますよ?,0.0
34174,普通は、楽しんでいますよいますよ、胴元のせいにするなら、人からお金をだまさないでくださいね。,0.0
34178,おんなじような事を年中呟いてるけど、要はボキャ貧なんだなw,0.0
34179,言い尽くされたネタばかり,0.0
34180,それは価値観の押し付けだと思いませんか？,0.0
34183,ギャンブルの為の口座やアプリを勧める人が言える発言ではありませんよ,0.0
34184,当たらないから文句言ってるだけですよね？,0.0
34185,朝から何言ってんの？,0.0
34186,大丈夫？,0.0
34187,そんな事より約束守ろうね出来ない守れない約束をするから嘘つき言われるんだよ,0.0
34188,まさにお前じゃん　乞食ジジイ,0.0
34189,お前は無理だからさぁ、人に迷惑かける動画だけはやめたら？,0.0
34190,借金いくらあるの？ねぇ,0.0
34204,「女性であるが故に不利益を受けたり生きづらさを感じさせられたりすることのない社会を実現しなければ」という部分は大賛成だが、このツイートはちょっと...。,0.0
34209,雑な誘導は逆効果です。,0.0
34211,すぐ嘘を、しかもすぐにバレる嘘を付くからお前ら支持されねえのよ,0.0
34212,玉木さん、まともなこと言っちゃってどうしたの？,0.0
34216,恥かくだけだからやめとけ,0.0
34223,どう考えても今の発言は差別です。,0.0
34224,事勿れ外交を繰り返し国益を損ない続けた人物がどの口で？,0.0
34227,根拠ない邪推でワロタｗ,0.0
34228,僕、こういう頭の悪い主張は嫌いだけど、世の中がこういう意見を言えない環境にはなって欲しくないと言い続けるよ。,0.0
34229,まーた架空のオタク像を捏造してそれを叩くなぞの行動か(*´∀｀*)お前オタクへの依存症よな(笑),0.0
34230,しかも架空ておまえwww,0.0
34231,お前らが規制しようと躍起になるからそうなるんだよ,0.0
34232,むし守備側はてめえのテリトリーで手一杯なんだ、お前らが余計な飛び火するやり方ばかりしてるから仕方なく病巣ごと叩き潰す戦略に移ってるだけでな,0.0
34233,貴女の屁理屈だと､お父様は女性差別をしたんだよ｡,0.0
34234,貴女のお母様に対してそして貴女のお父様祖父母お母様の祖父母も女性差別した事になりますが？,0.0
34240,なるほど、そう信じたいんですね,0.0
34241,ウソつくな。,0.0
34250,またデマ流してるーくっだらない動画ばっか見てないでたまには正しい情報も見ましょうね,0.0
34251,こういうデマを流す人も乗っかる人も通報ね,0.0
34256,現状を変えたいとは思わない人達に向かって、現状を変えたい側が「内容を知れ、理解しろ、自分で調べろ」って随分高飛車。,0.0
34259,公共の場で他人を非難しておいて、自分達の発言にさえ向き合えない、責任さえ反故にするような左翼勢力とはそんな馬鹿げた連中の集まりなのか話にならん,0.0
34273,心だけではなく脳ミソもないか足りなくなってしまってるようですね。,0.0
34275,まるっきり反対派の主張内容を脳内で生成してるっぽくて、このあたりは表自だとかと共通する妄想系が多いね。,0.0
34278,お前見たいな事を、言う奴が居るから、更に感染者が増えんだろ(＃｀皿´),0.0
34279,物事を見極められないコロナ過剰議員は今すぐ辞めてくれ,0.0
34280,残念だけどその記事は死ぬほどいい加減で嘘っぱち何が言いたいのかさっぱり分からない,0.0
34282,こんないい加減な記事で惑わされる時点でありえないと思います。,0.0
34285,仮定が良くわからないな…,0.0
34297,ネトウヨが差別用語と、訳の分からない主張をするネトウヨ。,0.0
34298,ようネトウヨ,0.0
34301,俺たち日本人の恥であるこのようなネトウヨがいるから、ヘイトスピーチ厳罰化が必要なんだよな。,0.0
34316,そのような判断の責任を相手に転嫁していますが、あなたは戦争をした上での責任を取ることは出来ませんよね？,0.0
34318,こんな会話ありえないし、しても意味がない。,0.0
34323,間違った情報を垂れ流すなよ。,0.0
34324,バイオテロとは言い過ぎです,0.0
34325,お前は馬鹿か？,0.0
34327,これほど頭固いとは。,0.0
34329,これを取り締まる権力を得たら、あなたみたいな人は香港弾圧みたいなこと平気でするんですか？,0.0
34333,イジメられたことない第三者らしい分析,0.0
34355,全体主義思考の異邦人に言われたくない。,0.0
34356,レベル低すぎで語る気もしない,0.0
34361,品位のカケラも無いお言葉ですね......軽蔑します,0.0
34362,汚い単語の使用は、内容が正しい批判であったとしても、イカガワシク感じさせますよ。,0.0
34363,小学生かな？,0.0
34364,#きっこ左翼の言葉の汚さ。,0.0
34365,シツコサでは「きっこ」の方が200％しつこいのに本人だけが気が付かない認知症加減が草,0.0
34369,格差とか言い出して何が言いたいんだろ…,0.0
34370,最近は物言いが酷すぎるし単純に煽って自分のチャンネルに誘導しようとしてるんですね。,0.0
34373,真っ当な批判を犯罪、差別にすり替えるってすごいね。,0.0
34374,だから根拠なく根拠なくって、根拠なくという根拠を述べてみてくれ。,0.0
34375,やんわり現代のオタクをdisる,0.0
34376,ハッシュタグなんて哲ちゃんにはまだ無理だからおとなしくしてなさい,0.0
34379,何でそうなる？,0.0
34382,いや、その理屈はおかしい。,0.0
34384,あなたのアジテーター活動のコストパフォーマンスはかなり低そう。,0.0
34386,＞変わらんくらい根拠ねぇなんかそういうデータあるんですか？,0.0
34403,議論をする上で大事な事はデマや事実の基づかない物、エビデンスが十分でない物、などを省きながら質の高い、また、広い視野での議論が尽くされるとより良い方向に向かうと思います。,0.0
34406,皇太子時代の上皇陛下をディスっているのでしょうか？,0.0
34414,そんなわけ無いだろ笑,0.0
34421,だから？,0.0
34422,あなたは負け組です,0.0
34427,どんどんバカになってくな…,0.0
34429,大丈夫かこいつ頭がお悪くいらっしゃる、、,0.0
0,何もしなかったから滅ぼされたんや。,1.0
1,ホント。,1.0
2,子ども食堂が常態化してることを問題視してほしいですね。,1.0
3,勝手な妄想でそれらしく言い募っているだけ。,1.0
4,いいわけはいいから絞首刑にして欲しい。,1.0
5,マスクして下さいは必ず言われるけど、手の消毒は皆ガバガバになってきてる。,1.0
6,女の体を最も性的に見ているのは誰かという。,1.0
7,やな奴だ,1.0
8,それ、本当ならちゃんと抗議電話した方がいいですよ!,1.0
9,ぼくもその一端を担っていた。,1.0
10,表現を規制する価値観は危険です。,1.0
11,本当に、本当におっしゃる通りだと思います！,1.0
12,驚くなぁ。,1.0
13,永遠に改善しないで欲しい。,1.0
14,そこから600年以上経ちますが、彼らはどこで間違えてしまったのか。,1.0
15,わざとやってる気もします。,1.0
16,それをテレビの向こうの視聴者は信じるんですよね,1.0
17,ほんとたくさんの学びをありがとうございました,1.0
18,おはよう?去年親子で経験しました組織に訴えても結局揉み消されて泣く人他にも沢山見たから、法で罰すればいい。,1.0
19,私は勉強出来ないのは自分の努力不足もあるから仕方ないとして、不細工、収入は障害者施設の工賃と障害年金。,1.0
20,深夜のコンビニワンオペとか？,1.0
21,元より公正な報道とはとても思えなかったので出演してる方々,1.0
22,保守派の愛国心を利用して憲法改悪へ誘導してるのですか？,1.0
23,応援しています！,1.0
24,格差が存在し子供達が路頭に迷うようなことは絶対に有ってはならないと思います！,1.0
25,それが韓国という国のあり方なのですね,1.0
26,生活環境くらい自分で整えるのが当然。,1.0
27,都合よくカウントする方向に基準もコロコロ変わってます。,1.0
28,仮に規制して性犯罪が確実に無くなる保証はありますか？,1.0
29,人手不足による医療機関のオーバーワークなどが起きないことを願います。,1.0
30,遊び相手になってくれるのは安倍総理だけ。,1.0
31,痛くて耐えられないと思う。,1.0
32,2うるさいけど、オタクの性欲丸々詰め込んだ作品を公共でも楽しみたいというのはお気持ちじゃないのですかね,1.0
33,まだ中国に金を恵んでるの？,1.0
34,こんな条例に自分の家のことに口出しされたくないわ！,1.0
35,反日しても投獄されるし妹さんどうするんやろか,1.0
36,フォローさせていただきました！,1.0
37,3～5分に…,1.0
38,でもそんなの、実態が伴わないから常に空回りしてるんだよね。,1.0
39,よろしくお願いします！,1.0
40,支持者は支持者達で衆愚の極みだしどうしようもない。,1.0
41,「9割」の論拠がそもそも不明。,1.0
42,多くの日本人が望んでいる割に、良いねやリツイート数は控えめですね。,1.0
43,何でもかんでも結局最後に一律給付にする当たり一律給付信仰でもしているのは？,1.0
44,結局、これが今の日本の民度なんですよ。,1.0
45,違います。,1.0
46,私は山本太郎が嫌いです。,1.0
47,少なくとも私の回リの人々は全員夫婦別姓反対！,1.0
48,バカデス。,1.0
49,そんな番組やってたなｗ,1.0
50,魅力があるとすれば文化遺産と料理と三国志だな,1.0
51,過去はもっといるって聞いたな。,1.0
52,その界隈は否定するだろうが今や本当にこれだからな冗談でなく,1.0
53,AVなどに影響を受けるって結局まともな性教育を長年忌避し続けてきたのが原因ではないですか。,1.0
54,逆に治安悪化しない？,1.0
55,本物の高スペ女性は、カッコイイんですよねえ。,1.0
56,そもそもなんで夫が元暴力団の人間だと首相の臨時代理順位2位になっちゃいけないんですか？,1.0
57,日本共産党の一部だけ。,1.0
58,驚きを隠せないです。。,1.0
59,責任取る必要がない言葉 言質を取られないような表現を使うことには長けているようです。,1.0
60,野党かメディアのいずれかがまともであったら、あんな馬鹿騒ぎになるはずがなかったのです。,1.0
61,なんかマヤわかっちゃった。,1.0
62,まあ、私も誤字等多いが、同じ文章を何度も繰り返しツイートするならちょっとは推敲すればいいのに。,1.0
63,個人的なアレだけど、某国の麻薬カルテルが猟奇的な犯罪を行っているのと、古代にマヤ文明が行っていた儀式って、性格の問題で関係はあるんじゃないかな？って思ってる。,1.0
64,これを取り締まるのが旧態依然とした男性社会とけいさつ。,1.0
65,飼犬ども、チンカス。。。,1.0
66,やっぱバイオレントファット太郎の名は伊達ではないのでは,1.0
67,休日が…増えると…平日の仕事(時間あたり)も…激増…するので…,1.0
68,そうだよね～！,1.0
69,結局は自分の物差しで喚き散らしているだけなんですよ,1.0
70,「吉本興業」は維新や高市早苗氏や最右翼支持の組織団体なんだろうかなんでもお笑いに化,1.0
71,その人の体とその人の人生なので。,1.0
72,だって、サブカルのドラえもんもロボットアニメも、韓国発だって理解していた国なんだから,1.0
73,馬鹿にされてるだけ。,1.0
74,それが出来ないから｢,1.0
75,いつまでも居座るのは何でなんだろう。,1.0
76,説明してよ。,1.0
77,「経済大国」を標榜するのなら国民の実態もそれに合っていなければおかしいですよね！,1.0
78,オミクロンよりも、煽ってくる自称専門家や芸能人の方が怖いんですが…,1.0
79,生まれつきの性質や出生地など本人に責任のないことで不公平に判断されるのが差別です。,1.0
80,伝統と言うか因習ね。,1.0
81,子供は国の宝です,1.0
82,そーずら,1.0
83,フェラーリ乗って身を切る改革,1.0
84,これ以上社会経済活動を止められたら2年3年後には国中の中小零細企業は大変な局面を迎える事になる！,1.0
85,地球温暖化を信じてなくて、現代の魔女狩りと言ってた人も打ってます。,1.0
86,政策提案をメディアを使って（この際博報堂とつるめ）,1.0
87,でも、そんな輩医者の言うことを従順に聞いて実行してる愚かな国民も大量に居るんですよね…,1.0
88,どこのアメリカ人が日本人のために闘うのかな？,1.0
89,例えばDBでギャルのパンティがお札に変更されてた。,1.0
90,ろくでなし子(@6d745)さん や 柴田英里(@erishibata)さん,1.0
91,もう帰っていいんじゃない？,1.0
92,ほんまコレやぞ。,1.0
93,その団体に陽性者がいればバイオテロは真も、陽陰わからぬ中でバイオテロは過度な非難。,1.0
94,こんなのに騙される人はいないと信じたい。,1.0
95,投稿サイクルを決めてんの？,1.0
96,同じ気持ちの方がどんどん増えてる,1.0
97,今あるやつを動かそうって考えは全くないんやな。,1.0
98,本当にその通りですよね。,1.0
99,人の動向を見てると、まだまだ恐怖がいっぱいいっぱいです。,1.0
100,下層階級も知らないんだよ。,1.0
101,安倍がそんなにいいですかね。,1.0
102,サンマって天才的なテレビタレントだと思うが、自分の影響力がどう及ぶのかまで考えてない。,1.0
103,続ければ何かが見えて来るというのは、ホント実感します。,1.0
104,だから騙す相手から金を取るのは間違い。,1.0
105,これ自己責任ですか？,1.0
106,その通りですね。,1.0
107,おかしい。,1.0
108,国民の事なんか、自業自得だ知ったこっちゃねぇ。でしょ。,1.0
109,「広告の標準化を」という意見があっておぞましすぎる。,1.0
110,与えられる方が多いなら文句言わなくていいじゃん。,1.0
111,字幕とアナウンスだけで、えっ？,1.0
112,人に移さない行動や対策をしてほしいですね,1.0
113,息子にもらったか聞いてみまーす,1.0
114,でも、その矛盾を指摘されて「自分は今まで頑張ってきたのにひどい！」と被害者ぶるのはさすがに頂けませんね。,1.0
115,薬害の歴史…10年後とか20年後に認めるのでしょうね、今まで通り拾い物置かせて頂きますお邪魔きました,1.0
116,本当にロクでもない制度ですよね,1.0
117,これなんだよな。,1.0
118,男女関わらずアイドルは可愛い者では？,1.0
119,アメリカに逆行する東京都！,1.0
120,努力の量が圧倒的だよね,1.0
121,生理を体験したいなら、魔法をかけてあげる。,1.0
122,あー勿体無い。,1.0
123,逆に友人に知られるくらいアカウントバズらせたりますか！！！って今思ってます。,1.0
124,誰かが言ったことを鵜呑みにしてるだけなんじゃないの？,1.0
125,ほとんどの人間はバカですから何を言っても理解できません。,1.0
126,"ジョージさんのツイートでいつも""言葉""を学んでます。",1.0
127,教えて下さい,1.0
128,昔の自民党はそうだったかもしれない。,1.0
129,まず日本の法律の元で生活してくれよ 日本で暮らしたいなら,1.0
130,此処に枠沈っていう罠がなければ平和でしたわね,1.0
131,何故母親の姓を名乗ってるかって、天皇気取りしたかったからですよね、おそらく。,1.0
132,どんな喚き声だったんです？ｗ,1.0
133,北口は湾岸タワマンのようなニコニコ幸せそうな子育て勢、反対に南口は高齢者に半グレ夜職みたいなのばっか。,1.0
134,お金を稼ぐ目的の1つです,1.0
135,正にｯ！,1.0
136,残虐非道な加害国が軍事力つけて日帝に戻りたいのですか？,1.0
137,なんも思わないでしょ,1.0
138,これよ,1.0
139,どうしてこれほど、ケチなのか。,1.0
140,俺は世界映画ランキングなんかで一位をとったこともある映画のファンだが、それについて民衆はほとんど無関心だ。,1.0
141,そもそも差別の定義をご存知ないようなので、横から失礼。,1.0
142,中国、歴史的な文化遺産や観光地は素晴らしいが現代的な魅力のあるソフトパワーがない。,1.0
143,感染力の強さと医療崩壊の可能性を考えると特別扱いも已む無しかと。,1.0
144,ほんこれ,1.0
145,ほんまやな。,1.0
146,おはよう御座います。,1.0
