,Unnamed: 0,comment_sentence,label
316,34406,皇太子時代の上皇陛下をディスっているのでしょうか？,0.0
253,34185,結論、人のせいにすな?,0.0
390,67,左派共に政治信条の押し付け合いなんだなぁって実感するわ。,1.0
422,99,僕は僕の判断で打ちません。,1.0
448,125,「素晴らしい日本を残したい」のならば、天皇制を廃止して、死刑制度を撤廃して、全国民に先進国並の人権教育を施し、ネトウヨ思想はダメ！にしないと「素晴らしい」,1.0
19,1767,ただネタとして見る分には面白いです,0.0
639,316,手厚くするからラッキー！,1.0
245,34171,こういうアホな事を まことしやかによく言えるもんだね(呆れ)アンタのツイート読んでたら、せっかく(時々)良いことを言っていても、いつも こういうもので引いて(退いて)しまいますよ?,0.0
229,34080,いつもいつも日本のやることに対して悪口、文句ばかりを言っている。,0.0
32,2329,こういうコントは面白いんだけどな時々ライン越えの発言するからな,0.0
138,20915,言葉の重さを知らないね。,0.0
392,69,日本は財政難じゃなかった訳だ。,1.0
151,22823,コイツの方が、チンカスだろ。,0.0
282,34278,お前見たいな事を、言う奴が居るから、更に感染者が増えんだろ(＃｀皿´),0.0
232,34093,ある界隈の人たちって、「本当に」だの「真の」だのが大好きなのですね…,0.0
503,180,男性が作ったシステムのもと男性が優遇されることで女性が不利益を被ってるんだよ?,1.0
391,68,「捕まったら来週のジャンプ読めないじゃん」で生きてる,1.0
389,66,なるほどな。,1.0
80,15293,ストマックさんは、下手すぎます,0.0
399,76,ためしに訴訟してみたら？,1.0
109,17516,あ、松丸ディスりか？,0.0
394,71,大切な人→元々、誰も友達いない信用、信頼→オオカミ中年なので元々信用も信頼もない借金→大手消費者金融から催促が来たが踏み倒し。,1.0
53,4752,本気で言ってるのでしょうか。,0.0
458,135,「関係ない」って怒ってるやろ。,1.0
642,319,これは本当に今からでもいいからやめてほしい。,1.0
462,139,付け加えるなら…,1.0
224,34074,改憲誘導ですか？,0.0
8,1039,本当生産性のない奴らw,0.0
270,34231,お前らが規制しようと躍起になるからそうなるんだよ,0.0
273,34234,貴女のお母様に対してそして貴女のお父様祖父母お母様の祖父母も女性差別した事になりますが？,0.0
313,34384,あなたのアジテーター活動のコストパフォーマンスはかなり低そう。,0.0
54,4760,ブースターで何人殺す気なのか・・・確か2月にロックダウン予定でしたね？,0.0
619,296,エロでもなんでもないものをいやらしいと撤去されるのがいやなんだよ。,1.0
299,34356,レベル低すぎで語る気もしない,0.0
350,27,沈没客船セウォルの船長が、避難させなければならない学生達を見捨て、真っ先に避難してしまったように、韓国人に信義などありません。,1.0
220,34037,ナザレンコさんのこの論法は超危ない。,0.0
326,3,一瞬ですが私も見ました,1.0
132,20087,そういう所がダメなんだぞネトウヨ。,0.0
133,20089,ネトウヨ。,0.0
437,114,各地で内戦が起こってるの草,1.0
578,255,未だに、安倍晋三氏をボロカスにしないと気が済まない。,1.0
525,202,ものすごーく共感です。,1.0
287,34297,ネトウヨが差別用語と、訳の分からない主張をするネトウヨ。,0.0
556,233,池戸万作さん。笑笑,1.0
72,9860,本を読んだから賢い！なんて考え方が子供過ぎる（笑）,0.0
298,34355,全体主義思考の異邦人に言われたくない。,0.0
513,190,小学生の自殺者が急に出てきたのは、向精神薬漬けにされているからです,1.0
483,160,ほんまコレやぞ。,1.0
0,607,んー、これを言い出すと、Amazonで星１つのレビューしている人は全員訴えられるんちゃう？,0.0
65,6785,それをただ単に右左で語ってしまう議論が稚拙だなと思います。,0.0
492,169,ほんそれ。,1.0
89,16255,あんたみたいなのがいるから「娘」という属性は一生辛いまんまなんだよ。,0.0
616,293,なるほどな。,1.0
90,16387,非常に多くの日本人は望んでおりません間違い忖度はしないで下さい。,0.0
397,74,強く同意します。,1.0
231,34085,だからその五輪貴族の実名を挙げてください。,0.0
507,184,どこのアメリカ人が日本人のために闘うのかな？,1.0
125,19080,かわいそうな人達です。,0.0
104,17144,生活環境まで政府にケツ持たせるとか言ってて恥ずかしく無いのか？,0.0
366,43,知らないことをギャンブル呼ばわりするとかバカすぎです。,1.0
40,2375,『戦いになると抵抗出来ず『差別主義者！』と叫んで逃げるしか脳のない女性』を体現してるだけやないの。,0.0
625,302,アメリカのセレブ紹介番組になっちゃうなｗ,1.0
526,203,それ自由やない。,1.0
452,129,まず主語がデカいと言いながら貴方の「ジェンダー問題を叫ぶ女たち」もまた、十分に主語がデカい。,1.0
281,34275,まるっきり反対派の主張内容を脳内で生成してるっぽくて、このあたりは表自だとかと共通する妄想系が多いね。,0.0
562,239,貧困は不治の病だって。,1.0
622,299,パクツイ乙,1.0
75,14946,何もできずに日本を沈没直前まで追い込んだ左翼民主党政権を信奉するような連中が何を言っても説得力は皆無。,0.0
472,149,サンマって天才的なテレビタレントだと思うが、自分の影響力がどう及ぶのかまで考えてない。,1.0
360,37,そんな女性は、当然自分に釣り合うという意味の男性を求めるわけで。,1.0
34,2331,このクズ,0.0
99,16441,は？,0.0
495,172,同感。,1.0
78,15235,捏造動画作って収益あげる奴が言うのはおかしいのでは(笑),0.0
516,193,あるならその根拠と事実を提示してください。,1.0
536,213,それを知らないはずはありませんよね？,1.0
302,34363,小学生かな？,0.0
398,75,では、この方々は何のために活動してるのか。,1.0
441,118,地球温暖化を信じてなくて、現代の魔女狩りと言ってた人も打ってます。,1.0
439,116,ほんこれ。,1.0
108,17345,そのように印象操作して一部の金目教の人間が得する社会は間違っています。,0.0
633,310,おめえが目に入れてんだよ,1.0
343,20,中35が言いそうな擁護だなと思って「from:地続き」で検索したけど出てこなかった。,1.0
36,2334,そりゃ奇声上げながら斧振り回してるのが見えてたら通報されるわ常識考えろ常識を,0.0
517,194,東京都足立区弘道に,1.0
308,34374,だから根拠なく根拠なくって、根拠なくという根拠を述べてみてくれ。,0.0
144,21585,まだ牢獄にいないのが不思議なくらいだ。,0.0
16,1314,贅沢だとしても何が悪いの？,0.0
468,145,そんな奴は信用出来ない！,1.0
169,25704,何を言っているのか。,0.0
602,279,そう思う時有るよ。,1.0
120,18577,脳が凝り固まってる。,0.0
237,34124,ほんとやかましい。,0.0
632,309,本当に貧しいか、確認しに街を歩いて見たらいいんじゃ？,1.0
63,5588,誤魔化さないよう。,0.0
471,148,中曽根、竹下、その他多数の大物政治家を見逃して来た日本の司法や検察には最初から期待はしてません。,1.0
631,308,沖縄や本土に米軍の必要性を感じない、問題は基地に関わり生計を立てている人達の『稼ぎ』だ。,1.0
263,34216,恥かくだけだからやめとけ,0.0
584,261,あちら側は、極端に変態も多いですしね。,1.0
196,33948,あなたはそもそも胡散臭いのなんとかした方がいいっすよ、と思ってます。,0.0
606,283,日本で一番まともな民放と思われるテレ東の唯一の問題点は、パックンと池上を重用することですね。,1.0
493,170,かっこいいです,1.0
530,207,まあ、共産主義なんて世界中で虐殺を引き起こして来たわけだしな。,1.0
595,272,静香さん、バカは相手にするな！,1.0
415,92,説明してよ。,1.0
131,20086,屁理屈言うなネトウヨ。,0.0
177,26360,論点がおかしいですよ。,0.0
481,158,永遠に改善しないで欲しい。,1.0
432,109,お?分かりやすい例えだ,1.0
347,24,憲法に沿って反日教育が行われているとは、どういう事でしょうか？,1.0
116,18256,いや、そんな程度の話じゃないよね。,0.0
486,163,幼稚園・保育園から小・中・高・大や専門、留年や浪人、不登校の有無、職歴、雇用形態や職種、必要なら会社名や企業規模、入試形態まで聞く派です。,1.0
60,5209,ただの学歴コンプレックスっぽいw,0.0
589,266,告発者はさっさと吊るされますが、黙っていてもどんどん食べられます。,1.0
411,88,気をつけましょう。,1.0
148,22091,頭のネジ飛んだのか？,0.0
139,20939,これがオウムのサリン事件と同一に見えるのならば医者に行くべきだ,0.0
504,181,思い込ませたら儲け物共感から伝播させたら其処から拡がるからその分、懐が暖まる訳だ尚現実。,1.0
3,783,えー無知は、どちら？,0.0
381,58,人に移さない行動や対策をしてほしいですね,1.0
198,33952,不審すぎるし薬やってんのかって思うよね。,0.0
264,34223,どう考えても今の発言は差別です。,0.0
473,150,でも、その矛盾を指摘されて「自分は今まで頑張ってきたのにひどい！」と被害者ぶるのはさすがに頂けませんね。,1.0
171,25755,まぁ、貴方は次もないと思いますが。,0.0
403,80,あと、コストしか見ないアホ経営者が悪い。,1.0
600,277,そうですね、薬害…一番しっくりきます。,1.0
213,34012,年の瀬に、誰しもが思ってる事をツイートする？,0.0
217,34032,ねえ、もう少し勉強してから、考えてからツイートしない？,0.0
623,300,もし「性欲がある全ての人間は性犯罪者予備軍である」と言うのなら、その理屈は合っている。,1.0
44,2652,だから説得力も皆無。,0.0
149,22421,他人の表現の自由への侵略や,0.0
408,85,賭けるだけなら僕でもできる,1.0
143,21584,最も信用できないのが岩田である。,0.0
95,16414,具体的根拠を示せよ！,0.0
241,34148,ムカつくな。,0.0
189,33901,論理的に破綻！,0.0
454,131,私は勉強出来ないのは自分の努力不足もあるから仕方ないとして、不細工、収入は障害者施設の工賃と障害年金。,1.0
318,34421,だから？,0.0
527,204,ワクチンは、異物薬治療薬ではない寧ろ、慎重派国は、因果は、心筋炎やしだけで、亡くなるわけやない差別よね？,1.0
543,220,そうでも無い気がします。,1.0
611,288,我々日本人は農耕民族。,1.0
305,34369,格差とか言い出して何が言いたいんだろ…,0.0
283,34279,物事を見極められないコロナ過剰議員は今すぐ辞めてくれ,0.0
322,34429,大丈夫かこいつ頭がお悪くいらっしゃる、、,0.0
576,253,いくら説明しても無理それは既に治療が必要な洗脳されてる脳みそだと思います,1.0
588,265,モテしか気にしてないその呪いを解くのは、フェミ魔女！なんて語りのボカロPやるか,1.0
643,320,元々「やり返して来ない」という前提の元にイジメやってるわけだしな力の有無はあんまり関係無いのでは,1.0
285,34282,こんないい加減な記事で惑わされる時点でありえないと思います。,0.0
453,130,逆にウマ娘足出してるだけで　,1.0
24,2318,病気じゃない？,0.0
87,16241,あなたみたいな男ばっかりだから娘さんはこれから辛い思いをするでしょうね。,0.0
480,157,謎理論すぎて草,1.0
583,260,減らした分増えるわけでもないなら働く人は歓迎するしかないね。,1.0
341,18,飯塚さん、誹謗中傷されて減刑？,1.0
579,256,さすがミソジニー/アンチフェミニズム界の上杉隆だ,1.0
429,106,こんなのが親なのか人でなしですね,1.0
127,19276,むろん「何故GDPはこの30年日本だけが伸びないのか」みたいな話すら出来ない。,0.0
15,1311,脳みそがゲシュタルト崩壊！,0.0
247,34177,おんなじような事を年中呟いてるけど、要はボキャ貧なんだなw,0.0
47,2675,ちょっと意味不明すぎて話が見えませんね。,0.0
384,61,基地からも出るな。,1.0
509,186,支配してる世界を支配者が壊すのは自滅行為だからそれは有り得ないとのことです。,1.0
440,117,とても国連の常任理事国とは言えない所業。,1.0
310,34376,ハッシュタグなんて哲ちゃんにはまだ無理だからおとなしくしてなさい,0.0
107,17344,偏見。,0.0
150,22820,お里が知れますね。,0.0
184,33879,こんなことを真顔で言われた日には、笑い堪えるのに必死になってしまうわ。,0.0
401,78,フットワークが軽くて新しいことに対してオープンで、継続力があって、やるべきことをやり抜く忍耐力があって、注意散漫にならずに集中できる人。,1.0
325,2,ホント、気持ち悪いです実際、亡くなってるのに。,1.0
278,34256,現状を変えたいとは思わない人達に向かって、現状を変えたい側が「内容を知れ、理解しろ、自分で調べろ」って随分高飛車。,0.0
274,34240,なるほど、そう信じたいんですね,0.0
478,155,子どもにも通常のワクチンは受けさせてるよ。,1.0
225,34076,田母神氏の、この ↓ ツイートの意味がわからない。,0.0
5,1009,そうじゃ、そうじゃなっい,0.0
351,28,そもそも差別の定義をご存知ないようなので、横から失礼。,1.0
475,152,ボロクソに言う世間に何の矛盾も感じることなく胡座をかいているのが太田。,1.0
383,60,中学生のいじめかよ。,1.0
115,18255,仮に被害者だとしてもジャーナリストがそんな不祥事見逃してたって無能にも程がある,0.0
455,132,果たしてそんな人間は存在するのか？,1.0
416,93,でもこれ人種や性別などに忖度して数値弄って判定し出したら全く意味の無いAI分析になると思うんだけど、そんな判定に意味あるのかな？,1.0
393,70,ペリーヌ物語…,1.0
414,91,事故責任なら就職氷河期の人も自己責任ですよね？,1.0
591,268,立憲民主主義の国である以上、当たり前のことだ。,1.0
256,34188,まさにお前じゃん　乞食ジジイ,0.0
152,23588,政治ではどんな主張も構わないと思うが、正しくない事実に基づいてはいけない。,0.0
466,143,マスクは何枚しようが、ウィルスや細菌は通過する。,1.0
211,34008,うーん一見いいこと言ってるようで政治への要望がコロナ脳。,0.0
641,318,狩猟民族の1頭売ったら幾ら、楽して沢山売れば儲かるとは違う。,1.0
297,34333,イジメられたことない第三者らしい分析,0.0
518,195,だから話し合いも理解しあおうとするのも、無駄だなって。,1.0
121,18725,日本語おかしくないかい？,0.0
444,121,「テレビに映っている姿が格好良いから」とか、「野党は批判するだけで何もしないから」とか、「与党様、与党応援党（維新とかね）に反対する奴等は悪だ」とかそういうバカが多いのが現状です。,1.0
628,305,自分の都合でずる賢く周りの顔色を窺い自説を曲げる奴は腹の底でいつ裏切るか分からない,1.0
46,2666,このプロフィールから滲み出る頭の悪さよ,0.0
76,15232,なんかさ、君は金銭欲や自己顕示欲が強すぎて周りの人間やサラブレッドに対しての愛が感じられないんだよね。,0.0
327,4,…東南アジア出身者も近い内にそうなるでしょう。,1.0
142,20952,デマ相当する。,0.0
431,108,ワクチンパスポートはアプリであるけど普及していない。,1.0
185,33889,はぁやだやだ,0.0
368,45,現状に不満な人が多いが投票に行かない,1.0
593,270,フランスで食○事件を起こした犯人(日本人)も、幼少期に性的なモノを一切禁じられたから、それで性癖が歪んだって、本人が言ってたもん。,1.0
605,282,百年の恋も覚めます。,1.0
214,34021,お前が、賢さと無縁で学歴コンプだというのは、よくわかった。,0.0
568,245,それが韓国という国のあり方なのですね,1.0
330,7,特に性的な…とかも無いし。,1.0
43,2449,馬鹿ばっかです。,0.0
345,22,要はゾーニングの問題であって萌え絵を好む人たちだけが見るのなら構わないが、老若男女の目にとまる場所に貼られる物としては相応しくないという話。,1.0
304,34365,シツコサでは「きっこ」の方が200％しつこいのに本人だけが気が付かない認知症加減が草,0.0
636,313,こういう事前の見回りと確認が悪質な犯罪を防ぐんだなぁ。,1.0
644,321,休みは欲しいけど…たくさんは欲しくない…(´；ω；`),1.0
457,134,法律作って掠め取る、きたない放送局め。,1.0
524,201,人の動向を見てると、まだまだ恐怖がいっぱいいっぱいです。,1.0
409,86,小選挙区制にしたせいで、党議拘束の効果も強くなりましたしね,1.0
547,224,2うるさいけど、オタクの性欲丸々詰め込んだ作品を公共でも楽しみたいというのはお気持ちじゃないのですかね,1.0
165,23987,データを出して反論出来るのかな？,0.0
159,23927,よく考えてよ。,0.0
464,141,チヤホヤのメディアが情けない,1.0
219,34034,こんなバ看護師が居るから、いつまで経っても看護師の地位が上がらねえんだよ(=_=),0.0
385,62,なんかマヤわかっちゃった。,1.0
412,89,たまたま自分は恵まれた環境だったからという考えに至らないのでしょうか産まれた環境や災害や病気などで人の人生って個人の努力だけじゃどうにもならないこともありますよね,1.0
244,34161,単に負け犬の遠吠えやん。,0.0
4,958,バカなのか？,0.0
425,102,むしろ、日本共産党でさえリベラルに傾いていると思うけどね。,1.0
424,101,「本当は『俺が好きなものを批判するな』しか考えてないのに、それを堂々と言わずにもっと大きな概念を守ろうとしてるフリをする」,1.0
494,171,ツイッターは、関心があるテーマしか表示しないから、政治に無関心な層と交わることはない。,1.0
51,4476,いちいちさんまのテレビ見るのに洗脳ガーとか言ってるやつ#マイキー大喜利,0.0
195,33944,(´・ω・`)?,0.0
609,286,まさに漢って感じです。,1.0
417,94,今あるやつを動かそうって考えは全くないんやな。,1.0
491,168,素晴らしい経済政策なのに、左側の一部の人にしか理解されないのが、もったいなさ過ぎますね。,1.0
451,128,マスクには感染症を防ぐ効果はあれへんって証明されてるやろ。,1.0
565,242,医師の方がみれば死んでる体と分かります子孫を助ける為降りてきてくれましたがある者達にずっと狙われ酷い目にあってます,1.0
21,2041,これは司法試験の答案でこう書いても本当に合格できるのだろか？,0.0
519,196,こども食堂が増えてる日本、国は何をやっているのか。,1.0
265,34224,事勿れ外交を繰り返し国益を損ない続けた人物がどの口で？,0.0
162,23968,普段、根拠やデータを気にしてないからこう受け止めちゃうんでしょうね,0.0
599,276,自ら話し合いの場から逃げる。,1.0
296,34329,これを取り締まる権力を得たら、あなたみたいな人は香港弾圧みたいなこと平気でするんですか？,0.0
173,25767,何を言ってるのか分からない。,0.0
227,34078,こういうこと言う人、戦後の経済を支えてきた人の気持ちなんて理解しようともしてないんだろうな。,0.0
293,34324,バイオテロとは言い過ぎです,0.0
267,34228,僕、こういう頭の悪い主張は嫌いだけど、世の中がこういう意見を言えない環境にはなって欲しくないと言い続けるよ。,0.0
356,33,失業で困窮して自殺した者は声を上げない。,1.0
375,52,野蛮な拷問や階級制度を破壊して朝鮮国民に自由を与え近代化したことは誇れると思うよ。,1.0
585,262,"ジョージさんのツイートでいつも""言葉""を学んでます。",1.0
262,34212,玉木さん、まともなこと言っちゃってどうしたの？,0.0
438,115,行動にレッテルを貼り、ウイルス撒き散らす者達と言う解釈を広めた。,1.0
100,16442,ちゃんと裏付けとりましょね,0.0
110,17794,ゴ〇,0.0
136,20902,違和感ある発言。,0.0
20,1782,ウクライナみたいに回避できない状況もあるのを想定してない時点でクソ,0.0
284,34280,残念だけどその記事は死ぬほどいい加減で嘘っぱち何が言いたいのかさっぱり分からない,0.0
574,251,でも何とも言えない閉塞感が漂うと思う。,1.0
323,0,お金もかからず簡単なのでぜひ。,1.0
306,34370,最近は物言いが酷すぎるし単純に煽って自分のチャンネルに誘導しようとしてるんですね。,0.0
303,34364,#きっこ左翼の言葉の汚さ。,0.0
203,33969,駄文を長々と列ねても結局「ボクちゃんはアニメや漫画が嫌いなんでちゅ～」の一言で済むのだから中身など全く無し。,0.0
367,44,売上が6万じゃなく粗利が6万増えるのだから。,1.0
512,189,イジメられた人ってのはね、力が手元にあっても使う覚悟がない人だからイジメられ続けるんだよ,1.0
359,36,仲良くしてください！,1.0
499,176,俺は世界映画ランキングなんかで一位をとったこともある映画のファンだが、それについて民衆はほとんど無関心だ。,1.0
118,18443,読めても理解できない。,0.0
106,17331,印象かよ=^.^=,0.0
307,34373,真っ当な批判を犯罪、差別にすり替えるってすごいね。,0.0
123,18738,それとも、もしかして、貴方、日本語が母国語ではない外国の方ですか？,0.0
172,25764,そんな中で、方法論が優れているから自民党が優れてるとか、何の冗談だよ。,0.0
29,2325,日本から出ていって下さい。,0.0
236,34098,一寸、論を飛躍させ過ぎて極論に持ってってる印象が。,0.0
446,123,元々増やす計画のために無料PCRでしょ？(笑),1.0
294,34325,お前は馬鹿か？,0.0
228,34079,日本を悪い国だと思ってる人の筆頭はあなたでしょう。,0.0
153,23669,投資会のシバターみたいで嫌いです。,0.0
41,2400,そういう場で自分の主張を押し通すことこそがあなたの最大の存在意義じゃないの？,0.0
580,257,馬鹿にされてるだけ。,1.0
357,34,って気がつけるか？？？,1.0
555,232,関関同立レベルで５割～６割は「推薦」で入学している。,1.0
410,87,頑張って勉強しても、こうなっては宝の持ち腐れ。,1.0
533,210,今の日本に左翼などと呼べる勢力なんてほぼ居ない。,1.0
640,317,日本国内でも感染者より停泊中の弁当の方が大きなニュースになってたし、ご担当者様、お疲れさまです。,1.0
637,314,何をもって右翼、左翼なのか、歴史や国によってバラバラです。,1.0
382,59,何度も繰り返すけど、女性が「女が胸を晒して路上を歩いて何が悪い」というのがフェミニズム。,1.0
187,33899,ミソジニー丸出しツイートをする未婚男性が女性に好かれるとでも思っているのかな？,0.0
463,140,おはようございます素敵な成人の日になります様に,1.0
459,136,新聞は権力の監視をするのだと誰が刷り込んだんだろう。,1.0
320,34426,どんどんバカになってくな…,0.0
561,238,「皆無」です。,1.0
572,249,こういう話に東大京大(特に東大)を引き合いに出して「東大だけどダメな人」的な言い方をするのよく聞くけど好きじゃない。,1.0
221,34038,早く垢消せ,0.0
7,1036,違う違う。,0.0
597,274,学歴よりもコミュニケーションとれるか、が一番みたいだった。,1.0
629,306,まったくもう?,1.0
266,34227,根拠ない邪推でワロタｗ,0.0
12,1292,未婚男性なのは、99.9%あんたに原因があると思うよ,0.0
450,127,コロナだー,1.0
28,2323,君みたいなのしか居ないからだよ,0.0
126,19096,ん？？？？？,0.0
268,34229,まーた架空のオタク像を捏造してそれを叩くなぞの行動か(*´∀｀*)お前オタクへの依存症よな(笑),0.0
407,84,結局は自分の物差しで喚き散らしているだけなんですよ,1.0
212,34009,そんなことは中２でも言える。,0.0
371,48,因果関係認められないって事は否定も出来ないのでは？,1.0
635,312,知識はあっても知恵がないんですよ。,1.0
275,34241,ウソつくな。,0.0
255,34187,そんな事より約束守ろうね出来ない守れない約束をするから嘘つき言われるんだよ,0.0
113,17800,自己紹介か？,0.0
70,7895,公文書改竄を推奨しろって事脳ミソ沸騰しとる,0.0
482,159,これはだれ？,1.0
346,23,ツイフェミというエゴの塊はね,1.0
134,20102,笑いすぎてお腹が痛い,0.0
465,142,忘れちゃダメなのが「内心の自由」を敢えて日本国憲法に明記したのは、江戸時代のキリスト教禁教令→明治時代の禁教の高札撤廃という「言葉のあやとまやかし」に終止符を打ったのが憲法19条だってこと。,1.0
222,34067,そもそも右翼、左翼だけで区別する物の言い方が好きではないですね。,0.0
374,51,私は従姉妹に会いたくないです。,1.0
254,34186,大丈夫？,0.0
48,2677,君はそろそろおたくから卒業したほうがいいんじゃないか？,0.0
336,13,同感です。,1.0
209,34002,その脳みそが既に洗脳されている（笑）,0.0
38,2345,張り裂けとけよ。,0.0
571,248,役に立たなかった!,1.0
386,63,メイド・イン・ジャパンだけでなく、ユーズド・イン・ジャパンって言う日本の中古車だって信頼されてる。,1.0
474,151,逆にお金ってないとホントに大変まずは稼ぐことってやはり大切ですね,1.0
295,34327,これほど頭固いとは。,0.0
230,34084,人並み以上に納税してるのか？,0.0
251,34183,当たらないから文句言ってるだけですよね？,0.0
511,188,日本は弱いからアジアを地獄に貶め自ら敗戦国になった事を学習して下さい,1.0
370,47,激しく賛成,1.0
590,267,日本人差別に気付かない日本人が多過ぎるのと、似非意識高い系リベラルバカ、ど左翼、バカタレ左派が、声高に日本人差別してる感あります。,1.0
280,34273,心だけではなく脳ミソもないか足りなくなってしまってるようですね。,0.0
317,34414,そんなわけ無いだろ笑,0.0
566,243,中学と高校と大学と就職と出世で下駄を穿かされているのに「“女を許せない”がやめられない」,1.0
477,154,来年も引き続き仲良くさせてください,1.0
388,65,おはようございます。,1.0
215,34022,反ワク、自分が嫌なら打たなきゃいいだけなのに相手の高学歴を持ち出して腐すのが意味不明。,0.0
567,244,分かりやすく言うと、大義名分さえ作ってしまえば人殺しが善になるってこと。,1.0
197,33950,海外に永住して、そこで永眠して下さい。,0.0
242,34149,東大京大に入った人は普通に本読んでるし、そもそもこの人のIDが頭悪すぎる。,0.0
377,54,賛成(-o-)/,1.0
364,41,納得,1.0
376,53,憲法とは関係ありません。,1.0
35,2332,そのまま体ごと張り裂けてしまえ,0.0
506,183,大家族じゃねえな。,1.0
328,5,最悪な環境にいると、寿命も縮まります。,1.0
329,6,なるほどです,1.0
559,236,そもそもですが基礎疾患によらず、ワクチン未接種により重症化したケースはどの程度あるのでしょう？,1.0
67,7492,その実例を挙げて説明されたい。,0.0
202,33968,こうした責任感の欠片も存在しない戯れ言吐く輩が相手に責任感を求めるなど笑止千万。,0.0
598,275,それを言わずに話を違う方向に持っていNHK、すぐに騙される国民。,1.0
603,280,ネトウヨはアメリカ共和党の下僕ですから、バイデン政権に対しては騒いでもいいと思いますけど、やはり日米安保が金科玉条としてその上に来るようでして…,1.0
101,16443,ウソつくなや,0.0
363,40,もともと芸のない芸人ですから。,1.0
14,1310,なんか、哀れだな。,0.0
338,15,その人の体とその人の人生なので。,1.0
111,17797,それ自分にも刺さらない？,0.0
290,34316,そのような判断の責任を相手に転嫁していますが、あなたは戦争をした上での責任を取ることは出来ませんよね？,0.0
333,10,で、中共はその金で日本侵略を企ててる…と…何だそれ？,1.0
240,34147,誰のことを言ってるのだろう？,0.0
314,34386,＞変わらんくらい根拠ねぇなんかそういうデータあるんですか？,0.0
288,34298,ようネトウヨ,0.0
23,2313,池戸万作が勝手にそう思ってるだけ,0.0
489,166,そうなんだ！,1.0
188,33900,生理のどこが贅沢な悩みなんだ。,0.0
176,26359,だから？,0.0
549,226,世田谷貧乏左翼です！,1.0
62,5587,叩かれれば叩かれるほどに自分は正しいと思い込む人がかなり多いと聞くのですが、あなたもその一人ですか？,0.0
9,1056,見ている範囲が狭すぎるんじゃないですか？,0.0
413,90,自民は右・左というわけ方はできやんなぁーどっちの派閥もあるからどっちの派閥が力強いかで傾きが変わる最近できた安倍さんの派閥にはかなり期待してる。,1.0
645,322,残念ながら日本の有権者の多くはそんな事何一つ理解していません。,1.0
49,2680,被害者面すんなよ,0.0
33,2330,じゃあ日本からでてけば？,0.0
181,33865,2行目ですでに意味がわからない。,0.0
147,22090,見たくねえならTwitterやめろよ！,0.0
191,33905,一回まずは現場にいってみようね,0.0
103,16556,中身が全くないな笑笑笑笑,0.0
529,206,あ、それならオイラも現役いけます,1.0
379,56,斧で突然家具を壊すどすこい隣人怖すぎる。,1.0
238,34138,あんたのフォローで中国の悪口を言ってるヤツがいる！,0.0
501,178,戦争終わったようなもんでしょう？,1.0
