,comment_sentence,label
19096,ん？？？？？,0.0
19276,むろん「何故GDPはこの30年日本だけが伸びないのか」みたいな話すら出来ない。,0.0
19614,その上で発言しろよ(＃｀皿´),0.0
20057,キチンと日本語使えないお前のようなのがネトウヨ脳になってるだけ。,0.0
20058,ガマンしとけよ差別主義者さん,0.0
20086,屁理屈言うなネトウヨ。,0.0
20087,そういう所がダメなんだぞネトウヨ。,0.0
20089,ネトウヨ。,0.0
20102,笑いすぎてお腹が痛い,0.0
20899,議員なら真実の情報を広めたらどないや。,0.0
20902,違和感ある発言。,0.0
20914,議員が「バイオテロ」を公に発言。,0.0
20915,言葉の重さを知らないね。,0.0
20939,これがオウムのサリン事件と同一に見えるのならば医者に行くべきだ,0.0
20940,このツイートは絶望感に間違い。,0.0
20951,恐怖心煽り社会を混乱させてる。,0.0
20952,デマ相当する。,0.0
21584,最も信用できないのが岩田である。,0.0
21585,まだ牢獄にいないのが不思議なくらいだ。,0.0
21586,この人、注目されたいかまってちゃんなのに、文化的教養が低すぎて哀れ。,0.0
21587,この人以前も似たようなこといっていて、尚且つ指摘されていてそれでまた繰り返しているのだからただただ不誠実としかいえない。,0.0
22090,見たくねえならTwitterやめろよ！,0.0
22091,頭のネジ飛んだのか？,0.0
22421,他人の表現の自由への侵略や,0.0
22820,お里が知れますね。,0.0
22823,コイツの方が、チンカスだろ。,0.0
23588,政治ではどんな主張も構わないと思うが、正しくない事実に基づいてはいけない。,0.0
23669,投資会のシバターみたいで嫌いです。,0.0
23670,個人的にくそなんちゃんらとかって言う言い回しが大嫌いです。,0.0
23730,言うだけだったら誰でも出来んだぜ行動に移しな,0.0
23923,貴方個人の感想、ワガママでディストピア作られちゃかなわんよ。,0.0
23924,オタク嫌いって偏見とかもう見飽きたわ。,0.0
23926,ん？,0.0
23927,よく考えてよ。,0.0
23966,決め付けもここまで来ると清々しいもんだな。,0.0
23967,合ってないんだからさ。,0.0
23968,普段、根拠やデータを気にしてないからこう受け止めちゃうんでしょうね,0.0
23970,有効な反論が出来ないから性犯罪予備軍などとレッテル貼って話をずらそうとしてるんですね,0.0
23986,古のオタク。,0.0
23987,データを出して反論出来るのかな？,0.0
23988,どのへんが？,0.0
23991,「ようなもの」よって事実ではない単なる感想であるQ.E.D,0.0
25701,そんな中で、方法論が優れているから自民党が優れてるとか、何の冗談だよ。,0.0
25704,何を言っているのか。,0.0
25731,多様性以前に、極めて不誠実です。,0.0
25755,まぁ、貴方は次もないと思いますが。,0.0
25764,そんな中で、方法論が優れているから自民党が優れてるとか、何の冗談だよ。,0.0
25767,何を言ってるのか分からない。,0.0
25768,こんな人間が出政治家を志してる恐怖よ。,0.0
26341,メディアが現実に与える影響を一緒くたにするなバカ,0.0
26359,だから？,0.0
26360,論点がおかしいですよ。,0.0
26712,他人と比べても何にもならないやっぱジジイのクセにガキなんだなw,0.0
33510,立憲共産れ党支持者はこんな下ネタ嫌悪感しかない,0.0
33623,ばかばっかり,0.0
33865,2行目ですでに意味がわからない。,0.0
33877,矛盾が多すぎで拾いきれないですね！！,0.0
33878,気づいてないのはどっちw,0.0
33879,こんなことを真顔で言われた日には、笑い堪えるのに必死になってしまうわ。,0.0
33889,はぁやだやだ,0.0
33891,投票以外での政治参加を認めない類のお猿さん,0.0
33899,ミソジニー丸出しツイートをする未婚男性が女性に好かれるとでも思っているのかな？,0.0
33900,生理のどこが贅沢な悩みなんだ。,0.0
33901,論理的に破綻！,0.0
33903,なぜ彼が女性にモテなくて辛い人生を送っているのかというと、女性が悪いのではなく彼が彼だからに他ならない,0.0
33905,一回まずは現場にいってみようね,0.0
33925,一人でも反対したらアウトだと思ってんですかバカなんですかバカなんですね…。,0.0
33926,右翼は国粋主義であって、尊皇ではあるけど、天皇主義では無い勉強して下さい,0.0
33930,核保有国に侵略戦争を仕掛けると思っている時点で論外ですね。,0.0
33944,(´・ω・`)?,0.0
33948,あなたはそもそも胡散臭いのなんとかした方がいいっすよ、と思ってます。,0.0
33950,海外に永住して、そこで永眠して下さい。,0.0
33952,不審すぎるし薬やってんのかって思うよね。,0.0
33957,共感してくれる人としか話したく無いと言う事なんだろうけど、何かを発信したい人なの？,0.0
33959,私にはサッパリわかりません。,0.0
33961,発言が無責任過ぎます。,0.0
33968,こうした責任感の欠片も存在しない戯れ言吐く輩が相手に責任感を求めるなど笑止千万。,0.0
33969,駄文を長々と列ねても結局「ボクちゃんはアニメや漫画が嫌いなんでちゅ～」の一言で済むのだから中身など全く無し。,0.0
33970,お　ま　え　が　い　う　な,0.0
33971,バカじゃねぇの。,0.0
33975,何か問題があるんですか？,0.0
33989,そして皆んなの共感を得て更なる批判ルームを作っているわけですね。,0.0
33995,大きな勘違い。,0.0
34002,その脳みそが既に洗脳されている（笑）,0.0
34003,たかがテレビ見るのにこんなに脳みそこじらせてかあいそう、かあいそう。,0.0
34008,うーん一見いいこと言ってるようで政治への要望がコロナ脳。,0.0
34009,そんなことは中２でも言える。,0.0
34012,年の瀬に、誰しもが思ってる事をツイートする？,0.0
34021,お前が、賢さと無縁で学歴コンプだというのは、よくわかった。,0.0
34022,反ワク、自分が嫌なら打たなきゃいいだけなのに相手の高学歴を持ち出して腐すのが意味不明。,0.0
34031,「歴史修正主義者は嫌い」って書いてあるから自分の事嫌いなんだね,0.0
34032,ねえ、もう少し勉強してから、考えてからツイートしない？,0.0
34033,あるものをあるってそれはあなたの勝手な思い込みですよね？,0.0
34034,こんなバ看護師が居るから、いつまで経っても看護師の地位が上がらねえんだよ(=_=),0.0
34037,ナザレンコさんのこの論法は超危ない。,0.0
34038,早く垢消せ,0.0
34067,そもそも右翼、左翼だけで区別する物の言い方が好きではないですね。,0.0
34071,だから何？,0.0
34074,改憲誘導ですか？,0.0
34076,田母神氏の、この ↓ ツイートの意味がわからない。,0.0
34077,また、”学校で憲法に沿って反日教育が行われている。”とするが、何を指して反日教育と言っているのかも不明だ。,0.0
34078,こういうこと言う人、戦後の経済を支えてきた人の気持ちなんて理解しようともしてないんだろうな。,0.0
34079,日本を悪い国だと思ってる人の筆頭はあなたでしょう。,0.0
34080,いつもいつも日本のやることに対して悪口、文句ばかりを言っている。,0.0
34084,人並み以上に納税してるのか？,0.0
34085,だからその五輪貴族の実名を挙げてください。,0.0
34093,ある界隈の人たちって、「本当に」だの「真の」だのが大好きなのですね…,0.0
34094,？,0.0
34095,何を仰りたいのか、よくわかりません。,0.0
34097,極論,0.0
34098,一寸、論を飛躍させ過ぎて極論に持ってってる印象が。,0.0
34124,ほんとやかましい。,0.0
34138,あんたのフォローで中国の悪口を言ってるヤツがいる！,0.0
34145,言いたいことはわかるけど、そこは自明で済ませずにデータを出すべきでは。,0.0
34147,誰のことを言ってるのだろう？,0.0
34148,ムカつくな。,0.0
34149,東大京大に入った人は普通に本読んでるし、そもそもこの人のIDが頭悪すぎる。,0.0
34156,なんで海乱鬼って年中イキり散らしているわりには、物の考え方がこんなに弱々しいのだろうな。,0.0
34161,単に負け犬の遠吠えやん。,0.0
34171,こういうアホな事を まことしやかによく言えるもんだね(呆れ)アンタのツイート読んでたら、せっかく(時々)良いことを言っていても、いつも こういうもので引いて(退いて)しまいますよ?,0.0
34174,普通は、楽しんでいますよいますよ、胴元のせいにするなら、人からお金をだまさないでくださいね。,0.0
34177,おんなじような事を年中呟いてるけど、要はボキャ貧なんだなw,0.0
34178,言い尽くされたネタばかり,0.0
34179,それは価値観の押し付けだと思いませんか？,0.0
34182,ギャンブルの為の口座やアプリを勧める人が言える発言ではありませんよ,0.0
34183,当たらないから文句言ってるだけですよね？,0.0
34184,朝から何言ってんの？,0.0
34185,結論、人のせいにすな?,0.0
34186,大丈夫？,0.0
34187,そんな事より約束守ろうね出来ない守れない約束をするから嘘つき言われるんだよ,0.0
34188,まさにお前じゃん　乞食ジジイ,0.0
34189,お前は無理だからさぁ、人に迷惑かける動画だけはやめたら？,0.0
34190,借金いくらあるの？ねぇ,0.0
34204,「女性であるが故に不利益を受けたり生きづらさを感じさせられたりすることのない社会を実現しなければ」という部分は大賛成だが、このツイートはちょっと...。,0.0
34209,雑な誘導は逆効果です。,0.0
34211,すぐ嘘を、しかもすぐにバレる嘘を付くからお前ら支持されねえのよ,0.0
34212,玉木さん、まともなこと言っちゃってどうしたの？,0.0
34216,恥かくだけだからやめとけ,0.0
34223,どう考えても今の発言は差別です。,0.0
34224,事勿れ外交を繰り返し国益を損ない続けた人物がどの口で？,0.0
34227,根拠ない邪推でワロタｗ,0.0
34228,僕、こういう頭の悪い主張は嫌いだけど、世の中がこういう意見を言えない環境にはなって欲しくないと言い続けるよ。,0.0
34229,まーた架空のオタク像を捏造してそれを叩くなぞの行動か(*´∀｀*)お前オタクへの依存症よな(笑),0.0
34230,しかも架空ておまえwww,0.0
34231,お前らが規制しようと躍起になるからそうなるんだよ,0.0
34232,むし守備側はてめえのテリトリーで手一杯なんだ、お前らが余計な飛び火するやり方ばかりしてるから仕方なく病巣ごと叩き潰す戦略に移ってるだけでな,0.0
34233,貴女の屁理屈だと､お父様は女性差別をしたんだよ｡,0.0
34234,貴女のお母様に対してそして貴女のお父様祖父母お母様の祖父母も女性差別した事になりますが？,0.0
34240,なるほど、そう信じたいんですね,0.0
34241,ウソつくな。,0.0
34250,またデマ流してるーくっだらない動画ばっか見てないでたまには正しい情報も見ましょうね,0.0
34251,こういうデマを流す人も乗っかる人も通報ね,0.0
34256,現状を変えたいとは思わない人達に向かって、現状を変えたい側が「内容を知れ、理解しろ、自分で調べろ」って随分高飛車。,0.0
34259,公共の場で他人を非難しておいて、自分達の発言にさえ向き合えない、責任さえ反故にするような左翼勢力とはそんな馬鹿げた連中の集まりなのか話にならん,0.0
34273,心だけではなく脳ミソもないか足りなくなってしまってるようですね。,0.0
34275,まるっきり反対派の主張内容を脳内で生成してるっぽくて、このあたりは表自だとかと共通する妄想系が多いね。,0.0
34278,お前見たいな事を、言う奴が居るから、更に感染者が増えんだろ(＃｀皿´),0.0
34279,物事を見極められないコロナ過剰議員は今すぐ辞めてくれ,0.0
34280,残念だけどその記事は死ぬほどいい加減で嘘っぱち何が言いたいのかさっぱり分からない,0.0
34282,こんないい加減な記事で惑わされる時点でありえないと思います。,0.0
34285,仮定が良くわからないな…,0.0
34297,ネトウヨが差別用語と、訳の分からない主張をするネトウヨ。,0.0
34298,ようネトウヨ,0.0
34301,俺たち日本人の恥であるこのようなネトウヨがいるから、ヘイトスピーチ厳罰化が必要なんだよな。,0.0
34316,そのような判断の責任を相手に転嫁していますが、あなたは戦争をした上での責任を取ることは出来ませんよね？,0.0
34318,こんな会話ありえないし、しても意味がない。,0.0
34323,間違った情報を垂れ流すなよ。,0.0
34324,バイオテロとは言い過ぎです,0.0
34325,お前は馬鹿か？,0.0
34327,これほど頭固いとは。,0.0
34329,これを取り締まる権力を得たら、あなたみたいな人は香港弾圧みたいなこと平気でするんですか？,0.0
34333,イジメられたことない第三者らしい分析,0.0
34355,全体主義思考の異邦人に言われたくない。,0.0
34356,レベル低すぎで語る気もしない,0.0
34361,品位のカケラも無いお言葉ですね......軽蔑します,0.0
34362,汚い単語の使用は、内容が正しい批判であったとしても、イカガワシク感じさせますよ。,0.0
34363,小学生かな？,0.0
34364,#きっこ左翼の言葉の汚さ。,0.0
34365,シツコサでは「きっこ」の方が200％しつこいのに本人だけが気が付かない認知症加減が草,0.0
34369,格差とか言い出して何が言いたいんだろ…,0.0
34370,最近は物言いが酷すぎるし単純に煽って自分のチャンネルに誘導しようとしてるんですね。,0.0
34373,真っ当な批判を犯罪、差別にすり替えるってすごいね。,0.0
34374,だから根拠なく根拠なくって、根拠なくという根拠を述べてみてくれ。,0.0
34375,やんわり現代のオタクをdisる,0.0
34376,ハッシュタグなんて哲ちゃんにはまだ無理だからおとなしくしてなさい,0.0
34379,何でそうなる？,0.0
34382,いや、その理屈はおかしい。,0.0
34384,あなたのアジテーター活動のコストパフォーマンスはかなり低そう。,0.0
34386,＞変わらんくらい根拠ねぇなんかそういうデータあるんですか？,0.0
34403,議論をする上で大事な事はデマや事実の基づかない物、エビデンスが十分でない物、などを省きながら質の高い、また、広い視野での議論が尽くされるとより良い方向に向かうと思います。,0.0
34406,皇太子時代の上皇陛下をディスっているのでしょうか？,0.0
34414,そんなわけ無いだろ笑,0.0
34421,だから？,0.0
34422,あなたは負け組です,0.0
34426,どんどんバカになってくな…,0.0
34427,人生を勝ち負けと言ってる時点で薄っぺらなんだよ,0.0
34429,大丈夫かこいつ頭がお悪くいらっしゃる、、,0.0
0,お金もかからず簡単なのでぜひ。,1.0
1,は？,1.0
2,ホント、気持ち悪いです実際、亡くなってるのに。,1.0
3,一瞬ですが私も見ました,1.0
4,…東南アジア出身者も近い内にそうなるでしょう。,1.0
5,最悪な環境にいると、寿命も縮まります。,1.0
6,なるほどです,1.0
7,特に性的な…とかも無いし。,1.0
8,迷惑な人達ですね,1.0
9,知ってる範囲でフランスアメリカ韓国中国ベトナムタイミャンマーかな？,1.0
10,で、中共はその金で日本侵略を企ててる…と…何だそれ？,1.0
11,アメリカに逆行する東京都！,1.0
12,良いお年をお迎え下さいね,1.0
13,同感です。,1.0
14,そもそも、誹謗中傷された原因は本人にあるやん・・・,1.0
15,その人の体とその人の人生なので。,1.0
16,まともな医師はいたただ利益優先強欲の医師免許持つ奴の声が大きすぎた最初の東京都のコロナ死者の発表は平均年齢70歳超えの基礎疾患ありの男性ばかりだったよな,1.0
17,当然萌え絵と政治的なポスターは全く事情が違うし、例えば胸を出したりするような卑猥なポスターがあれば、公共の場からは排除されて当然。,1.0
18,飯塚さん、誹謗中傷されて減刑？,1.0
19,れいわ新選組は「ピンクの共産党」という別名があるようですがその通りだと思います。,1.0
20,中35が言いそうな擁護だなと思って「from:地続き」で検索したけど出てこなかった。,1.0
21,もっとキッチリ責任を負い、ケジメをつけて貰いたい。,1.0
22,要はゾーニングの問題であって萌え絵を好む人たちだけが見るのなら構わないが、老若男女の目にとまる場所に貼られる物としては相応しくないという話。,1.0
23,ツイフェミというエゴの塊はね,1.0
24,憲法に沿って反日教育が行われているとは、どういう事でしょうか？,1.0
25,まず日本の法律の元で生活してくれよ 日本で暮らしたいなら,1.0
26,庶民なら逮捕だよね現行犯逮捕、放って逃げたら当て逃げ？,1.0
27,沈没客船セウォルの船長が、避難させなければならない学生達を見捨て、真っ先に避難してしまったように、韓国人に信義などありません。,1.0
28,そもそも差別の定義をご存知ないようなので、横から失礼。,1.0
29,早慶を下に見やがって。,1.0
30,どうかご自分を責めないでください,1.0
31,いつもまだまだって思わせてくれる,1.0
32,控えめに言ってキチガイ,1.0
33,失業で困窮して自殺した者は声を上げない。,1.0
34,って気がつけるか？？？,1.0
35,五輪のデモじゃなくてもデモ参加して金もらってたんだよね,1.0
36,仲良くしてください！,1.0
37,そんな女性は、当然自分に釣り合うという意味の男性を求めるわけで。,1.0
38,何か上手くいかない理由を見つけたいのだと思います。,1.0
39,9割て何を根拠に…,1.0
40,もともと芸のない芸人ですから。,1.0
41,納得,1.0
42,ヒトそれぞれですヨ ??? ? ? ?  ,1.0
43,知らないことをギャンブル呼ばわりするとかバカすぎです。,1.0
44,売上が6万じゃなく粗利が6万増えるのだから。,1.0
45,現状に不満な人が多いが投票に行かない,1.0
46,もっと拡散されるべき。,1.0
47,激しく賛成,1.0
48,因果関係認められないって事は否定も出来ないのでは？,1.0
49,そもそも今の政治体制が官僚政治という事に疑問を感じる、まずそこを潰して本来の政治家主体にしないと政治家って必要ない存在となる,1.0
50,日本にはならない気がするそれが全て出来るまで何百年かかるかな……,1.0
51,私は従姉妹に会いたくないです。,1.0
52,野蛮な拷問や階級制度を破壊して朝鮮国民に自由を与え近代化したことは誇れると思うよ。,1.0
53,憲法とは関係ありません。,1.0
54,賛成(-o-)/,1.0
55,刑務所行きからのクビ離婚からの家族離散上級国民はええなぁ,1.0
56,斧で突然家具を壊すどすこい隣人怖すぎる。,1.0
57,どんな表現であれ、九割もの人がよいとは思わないものだ。,1.0
58,人に移さない行動や対策をしてほしいですね,1.0
59,何度も繰り返すけど、女性が「女が胸を晒して路上を歩いて何が悪い」というのがフェミニズム。,1.0
60,中学生のいじめかよ。,1.0
61,基地からも出るな。,1.0
62,なんかマヤわかっちゃった。,1.0
63,メイド・イン・ジャパンだけでなく、ユーズド・イン・ジャパンって言う日本の中古車だって信頼されてる。,1.0
64,やな奴だ,1.0
65,おはようございます。,1.0
66,なるほどな。,1.0
67,左派共に政治信条の押し付け合いなんだなぁって実感するわ。,1.0
68,「捕まったら来週のジャンプ読めないじゃん」で生きてる,1.0
69,日本は財政難じゃなかった訳だ。,1.0
70,ペリーヌ物語…,1.0
71,大切な人→元々、誰も友達いない信用、信頼→オオカミ中年なので元々信用も信頼もない借金→大手消費者金融から催促が来たが踏み倒し。,1.0
72,感染者数も徐々に増加傾向してるし...　,1.0
73,そうだよね～！,1.0
74,強く同意します。,1.0
75,では、この方々は何のために活動してるのか。,1.0
76,ためしに訴訟してみたら？,1.0
77, ,1.0
78,フットワークが軽くて新しいことに対してオープンで、継続力があって、やるべきことをやり抜く忍耐力があって、注意散漫にならずに集中できる人。,1.0
79,隣家から斧で何かをたたき壊す騒音が聞こえてきたのに～、通報も何もしない方が問題だと思うの～。,1.0
80,あと、コストしか見ないアホ経営者が悪い。,1.0
81,何してもいいんやなぁ,1.0
82,己の罪を全て吐いて償って、どっかへすっこんでろ！！と言いたい。,1.0
83,自らではなくその生き様しか無かった…だから女郎さん達は不自由で短い人生を艶やかに美しくあったんですよね,1.0
84,結局は自分の物差しで喚き散らしているだけなんですよ,1.0
85,賭けるだけなら僕でもできる,1.0
86,小選挙区制にしたせいで、党議拘束の効果も強くなりましたしね,1.0
87,頑張って勉強しても、こうなっては宝の持ち腐れ。,1.0
88,気をつけましょう。,1.0
89,たまたま自分は恵まれた環境だったからという考えに至らないのでしょうか産まれた環境や災害や病気などで人の人生って個人の努力だけじゃどうにもならないこともありますよね,1.0
90,自民は右・左というわけ方はできやんなぁーどっちの派閥もあるからどっちの派閥が力強いかで傾きが変わる最近できた安倍さんの派閥にはかなり期待してる。,1.0
91,事故責任なら就職氷河期の人も自己責任ですよね？,1.0
92,説明してよ。,1.0
93,でもこれ人種や性別などに忖度して数値弄って判定し出したら全く意味の無いAI分析になると思うんだけど、そんな判定に意味あるのかな？,1.0
94,今あるやつを動かそうって考えは全くないんやな。,1.0
95,明るい家庭みたいわ,1.0
96,これが解消されれば地上波の手本になれるのに,1.0
97,海外は日本と違って厳しく取り締まりが行われてるんだSNSも厳しいよね!!,1.0
98,勇気いりますよね！,1.0
99,僕は僕の判断で打ちません。,1.0
100,違反者はどうなるんですか？,1.0
101,「本当は『俺が好きなものを批判するな』しか考えてないのに、それを堂々と言わずにもっと大きな概念を守ろうとしてるフリをする」,1.0
102,むしろ、日本共産党でさえリベラルに傾いていると思うけどね。,1.0
103,ネトウヨが差別用語？,1.0
104,なぜ大阪で維新が支持されているのか、そこから勉強することをお勧めします。,1.0
105,アメリカはアメリカのためにしか闘わないよ。,1.0
106,こんなのが親なのか人でなしですね,1.0
107,しかし、今の自民党、少なくとも第2次安倍政権以降の自民党は完全に狂ってる。,1.0
108,ワクチンパスポートはアプリであるけど普及していない。,1.0
109,お?分かりやすい例えだ,1.0
110,確かにみんな貧乏ならそのコミュニティ内にいる限りは気にならんかも。,1.0
111,しないならサポーター止める。,1.0
112,つまりパヨクだけがグレイト！,1.0
113,無理だからかな…,1.0
114,各地で内戦が起こってるの草,1.0
115,行動にレッテルを貼り、ウイルス撒き散らす者達と言う解釈を広めた。,1.0
116,ほんこれ。,1.0
117,とても国連の常任理事国とは言えない所業。,1.0
118,地球温暖化を信じてなくて、現代の魔女狩りと言ってた人も打ってます。,1.0
119,弱者に優しくはわかるが怠け者に優しくにもなるんだよな,1.0
120,将来の事考えると自分の身を守れるスキル身につけておくべきですよね,1.0
121,「テレビに映っている姿が格好良いから」とか、「野党は批判するだけで何もしないから」とか、「与党様、与党応援党（維新とかね）に反対する奴等は悪だ」とかそういうバカが多いのが現状です。,1.0
122,素敵なツイートありがとうございます,1.0
123,元々増やす計画のために無料PCRでしょ？(笑),1.0
124,要するに行動力がある人が成功する。,1.0
125,「素晴らしい日本を残したい」のならば、天皇制を廃止して、死刑制度を撤廃して、全国民に先進国並の人権教育を施し、ネトウヨ思想はダメ！にしないと「素晴らしい」,1.0
126,ではなく、こうなってしまうけどきちんと対策した人にはいい制度用意しとくから頑張れ！,1.0
127,コロナだー,1.0
128,マスクには感染症を防ぐ効果はあれへんって証明されてるやろ。,1.0
129,まず主語がデカいと言いながら貴方の「ジェンダー問題を叫ぶ女たち」もまた、十分に主語がデカい。,1.0
130,逆にウマ娘足出してるだけで　,1.0
131,私は勉強出来ないのは自分の努力不足もあるから仕方ないとして、不細工、収入は障害者施設の工賃と障害年金。,1.0
132,果たしてそんな人間は存在するのか？,1.0
133,ジュンゴさん、まだいう人いますね,1.0
